Date,Open,High,Low,Close,Adj Close,Volume
2023-03-27,249.850006,251.050003,246.550003,247.399994,247.372772,34028
2023-03-28,247.050003,247.300003,238.800003,242.050003,242.023376,21119
2023-03-29,245.949997,249.449997,245.750000,247.600006,247.572769,26034
2023-03-30,249.399994,252.100006,248.550003,251.050003,251.022385,31018
2023-03-31,252.050003,253.000000,249.199997,252.449997,252.422226,20568
2023-04-03,254.850006,256.850006,252.300003,253.399994,253.372116,22017
2023-04-04,254.449997,258.000000,251.100006,252.550003,252.522217,17243
2023-04-05,251.149994,251.149994,240.000000,244.050003,244.023148,33784
2023-04-06,244.100006,247.250000,242.899994,246.300003,246.272903,27038
2023-04-12,248.449997,250.600006,241.750000,243.449997,243.423203,15969
2023-04-13,242.250000,242.300003,238.149994,240.600006,240.573532,19252
2023-04-14,239.449997,243.750000,238.100006,242.250000,242.223343,33593
2023-04-17,243.600006,246.149994,241.550003,243.750000,243.723175,20159
2023-04-18,249.100006,256.250000,247.199997,254.000000,253.972046,34413
2023-04-19,251.850006,253.500000,249.000000,252.550003,252.522217,18482
2023-04-20,253.600006,255.000000,250.600006,250.899994,250.872391,29914
2023-04-21,248.550003,250.000000,243.800003,246.899994,246.872833,20470
2023-04-24,245.250000,248.250000,242.800003,243.850006,243.823181,13669
2023-04-25,243.000000,247.149994,241.800003,242.850006,242.823288,14288
2023-04-26,244.250000,246.800003,241.149994,246.199997,246.172913,24362
2023-04-27,245.699997,249.600006,241.949997,243.350006,243.323227,22390
2023-04-28,245.850006,250.300003,245.800003,248.250000,248.222687,18045
2023-05-02,260.750000,263.399994,256.450012,257.299988,257.271667,47530
2023-05-03,253.500000,254.350006,249.000000,250.899994,250.872391,18383
2023-05-04,251.250000,252.800003,248.550003,251.750000,251.722305,21958
2023-05-05,250.500000,259.049988,249.699997,257.899994,257.871613,14155
2023-05-08,260.000000,261.899994,256.899994,261.899994,261.871185,14343
2023-05-09,264.000000,264.600006,259.799988,260.600006,260.571320,17104
2023-05-10,259.350006,264.799988,259.350006,263.649994,263.620972,15894
2023-05-11,264.049988,266.100006,259.100006,261.899994,261.871185,19284
2023-05-12,262.299988,264.149994,259.700012,259.750000,259.721405,16872
2023-05-15,261.049988,264.000000,259.000000,264.000000,263.970947,13289
2023-05-16,265.200012,271.799988,264.250000,271.399994,271.370117,16657
2023-05-17,271.299988,275.399994,270.000000,274.299988,274.269806,17977
2023-05-18,279.549988,293.200012,277.750000,292.950012,292.917786,33117
2023-05-19,293.500000,295.149994,286.500000,287.700012,287.668365,42695
2023-05-22,288.549988,291.600006,283.799988,289.600006,289.568146,34432
2023-05-24,283.049988,284.000000,277.000000,279.100006,279.069305,58898
2023-05-25,345.750000,372.149994,341.899994,362.899994,362.860077,358204
2023-05-26,351.899994,362.049988,348.049988,360.200012,360.160370,80719
2023-05-29,365.600006,369.350006,365.049988,367.799988,367.759521,27979
2023-05-30,369.000000,390.850006,368.850006,383.549988,383.507782,124466
2023-05-31,370.000000,376.000000,362.049988,362.049988,362.010162,66651
2023-06-02,373.200012,376.250000,364.399994,370.000000,369.959290,39724
2023-06-05,366.000000,370.000000,361.149994,367.100006,367.059601,60507
2023-06-06,364.399994,366.549988,362.000000,363.549988,363.509979,33478
2023-06-07,360.549988,367.649994,358.399994,361.450012,361.450012,31761
2023-06-08,346.549988,357.500000,346.200012,357.399994,357.399994,33783
2023-06-09,359.600006,368.649994,357.350006,363.049988,363.049988,54522
2023-06-13,368.149994,378.450012,367.200012,376.750000,376.750000,37693
2023-06-14,382.799988,389.500000,373.899994,387.950012,387.950012,44703
2023-06-15,396.850006,398.250000,387.000000,391.700012,391.700012,59587
2023-06-16,389.549988,399.000000,389.350006,395.850006,395.850006,36947
2023-06-19,392.000000,392.149994,386.850006,388.850006,388.850006,20608
2023-06-20,387.350006,397.450012,385.250000,395.000000,395.000000,34126
2023-06-21,399.500000,402.350006,384.500000,388.700012,388.700012,41763
2023-06-22,386.000000,395.100006,384.799988,393.799988,393.799988,33982
2023-06-23,390.600006,394.100006,385.899994,388.000000,388.000000,36904
2023-06-26,388.000000,391.850006,378.000000,379.649994,379.649994,29191
2023-06-27,373.000000,376.399994,369.500000,374.299988,374.299988,28507
2023-06-28,372.000000,382.450012,362.049988,380.899994,380.899994,63294
2023-06-29,377.049988,382.250000,373.950012,378.000000,378.000000,17597
2023-06-30,378.200012,389.350006,377.500000,386.149994,386.149994,22686
2023-07-03,391.899994,393.000000,387.500000,389.100006,389.100006,45809
2023-07-04,388.950012,390.549988,388.200012,390.100006,390.100006,9625
2023-07-05,391.549988,396.850006,384.350006,391.299988,391.299988,25337
2023-07-06,387.600006,388.700012,380.000000,383.149994,383.149994,21149
2023-07-07,386.350006,393.000000,384.500000,390.450012,390.450012,18966
2023-07-10,386.049988,391.100006,381.700012,383.200012,383.200012,24960
